iteration,best_fitness,mean_fitness,min_fitness_current,eval_time,update_time,overhead_time,worker_time_total,critical_path_time,tasks_submitted,total_iter_time,gbest_improved,previous_gbest,total_run_time
130,5.521006086074465e-07,0.00013989104392129123,5.521006086074465e-07,0.0003963000199291855,0.0005401999806053936,0.00013200004468671978,0.00023739994503557682,0.00023739994503557682,40,0.000970599998254329,True,2.1943980896217076e-06,
131,5.521006086074465e-07,0.00023055897908875791,6.758624831445916e-07,0.0003997999883722514,0.0004908000119030476,0.00012839987175539136,0.00024610012769699097,0.00024610012769699097,40,0.0009197000181302428,False,5.521006086074465e-07,
132,5.521006086074465e-07,0.0001733788873968268,6.9908599612144e-07,0.0003288000007160008,0.00043650000588968396,0.00010899992776103318,0.00019940006313845515,0.00019940006313845515,40,0.0007859000179450959,False,5.521006086074465e-07,
133,5.521006086074465e-07,0.00013063045013218976,1.1659930342349026e-06,0.00030869999318383634,0.00039900001138448715,0.00010249996557831764,0.00018740002997219563,0.00018740002997219563,40,0.0007250999915413558,False,5.521006086074465e-07,
134,4.800303819400858e-07,0.0001209759860221607,4.800303819400858e-07,0.00028639999800361693,0.000382099999114871,9.649997809901834e-05,0.00017260000458918512,0.00017260000458918512,40,0.0006867999909445643,True,5.521006086074465e-07,
135,4.800303819400858e-07,0.0001735510084547,6.372292035472706e-07,0.0002700999903026968,0.0003536999865900725,9.060004958882928e-05,0.00016249995678663254,0.00016249995678663254,40,0.0006432000081986189,False,4.800303819400858e-07,
136,4.268539630385025e-07,7.565945069978877e-05,4.268539630385025e-07,0.0002500000118743628,0.00032839999767020345,8.460006210952997e-05,0.00015079995500855148,0.00015079995500855148,40,0.0005935000081080943,True,4.800303819400858e-07,
137,3.7477543097323526e-07,0.00014473639596029384,3.7477543097323526e-07,0.00023710000095888972,0.00031269999453797936,7.789989467710257e-05,0.00014510011533275247,0.00014510011533275247,40,0.0005650999955832958,True,4.268539630385025e-07,
138,3.7477543097323526e-07,9.404817044243538e-05,6.799972776280491e-07,0.0002238999877590686,0.0003107000084128231,7.539999205619097e-05,0.00013500000932253897,0.00013500000932253897,40,0.0005486000154633075,False,3.7477543097323526e-07,
139,3.7477543097323526e-07,0.00011966820601332362,4.344043008998195e-07,0.0002111000067088753,0.00026619998971000314,7.130004814825952e-05,0.00012759995297528803,0.00012759995297528803,40,0.0004891999997198582,False,3.7477543097323526e-07,
140,3.7477543097323526e-07,0.00010603748962818575,6.095537995574418e-07,0.00019630001042969525,0.0002631999959703535,6.629995186813176e-05,0.00011860005906783044,0.00011860005906783044,40,0.00047080000513233244,False,3.7477543097323526e-07,
141,3.7477543097323526e-07,0.00018758001803811177,3.7523544733203556e-07,0.00019449999672360718,0.0002471000188961625,6.540000322274864e-05,0.00011749999248422682,0.00011749999248422682,40,0.0004537000204436481,False,3.7477543097323526e-07,
142,3.7477543097323526e-07,0.00010957437895726417,5.065392128582683e-07,0.0002558999985922128,0.0002494000073056668,0.00012299988884478807,0.00012090010568499565,0.00012090010568499565,40,0.0005175000114832073,False,3.7477543097323526e-07,
143,2.3805793616210896e-07,0.0004956921427398624,2.3805793616210896e-07,0.0001905999961309135,0.0002482999989297241,6.430002395063639e-05,0.00011509997420944273,0.00011509997420944273,40,0.00045009999303147197,True,3.7477543097323526e-07,
144,2.336857899147557e-07,0.00044521637608732953,2.336857899147557e-07,0.00019559997599571943,0.0002652000111993402,6.480005686171353e-05,0.00011899994569830596,0.00011899994569830596,40,0.0004741000011563301,True,2.3805793616210896e-07,
145,2.336857899147557e-07,0.00041175509360661105,3.985829537950612e-07,0.00019550000433810055,0.00025579999783076346,6.539997411891818e-05,0.00011850002920255065,0.00011850002920255065,40,0.00046370000927709043,False,2.336857899147557e-07,
146,2.336857899147557e-07,0.0001414063301002608,2.927969961678809e-07,0.00019150000298395753,0.00024560000747442245,6.330001633614302e-05,0.00011729996185749769,0.00011729996185749769,40,0.000447900005383417,False,2.336857899147557e-07,
147,1.6310237821496454e-07,0.000134728957259469,1.6310237821496454e-07,0.00019279998377896845,0.0002457000082358718,6.320001557469368e-05,0.00011869997251778841,0.00011869997251778841,40,0.00044979999074712396,True,2.336857899147557e-07,
148,1.6310237821496454e-07,0.00020698837056082092,3.0618520213154245e-07,0.0001925000105984509,0.00026030000299215317,6.449993816204369e-05,0.00011610006913542747,0.00011610006913542747,40,0.0004650000191759318,False,1.6310237821496454e-07,
149,1.5027080052453397e-07,0.00010040864441114098,1.5027080052453397e-07,0.0001888000115286559,0.00024360002134926617,6.320001557469368e-05,0.00011490000179037452,0.00011490000179037452,40,0.0004430999979376793,True,1.6310237821496454e-07,
150,1.5027080052453397e-07,8.971576904502138e-05,2.3874349540453696e-07,0.00019010002142749727,0.0002468999882694334,6.319992826320231e-05,0.00011530006304383278,0.00011530006304383278,40,0.0004487000114750117,False,1.5027080052453397e-07,
151,1.3239292729509618e-07,2.6104751675850327e-05,1.3239292729509618e-07,0.00018980001914314926,0.0002558999985922128,6.239998037926853e-05,0.00011610004003159702,0.00011610004003159702,40,0.00045690001570619643,True,1.5027080052453397e-07,
152,1.0384795860787032e-07,8.063372460461894e-05,1.0384795860787032e-07,0.0006369999900925905,0.00025690000620670617,0.00013160001253709197,0.00047129997983574867,0.00047129997983574867,40,0.0009393999935127795,True,1.3239292729509618e-07,
153,1.0384795860787032e-07,0.00011007384660931157,1.2869829648816996e-07,0.00021050000214017928,0.0005490999901667237,7.080001523718238e-05,0.00012539999443106353,0.00012539999443106353,40,0.0007746999908704311,False,1.0384795860787032e-07,
154,1.0384795860787032e-07,1.1623011780264417e-05,1.4507008475365032e-07,0.00020509999012574553,0.00026390000130049884,6.830002530477941e-05,0.00012459998833946884,0.00012459998833946884,40,0.00048019998939707875,False,1.0384795860787032e-07,
155,8.910581823808902e-08,6.81244855512351e-05,8.910581823808902e-08,0.00020100001711398363,0.0002581999870017171,6.660004146397114e-05,0.00012269997387193143,0.00012269997387193143,40,0.0004702000005636364,True,1.0384795860787032e-07,
156,8.286415987498101e-08,7.367279590946238e-05,8.286415987498101e-08,0.000208500016015023,0.0002610000083222985,6.629995186813176e-05,0.00012980005703866482,0.00012980005703866482,40,0.0004828999808523804,True,8.910581823808902e-08,
157,8.286415987498101e-08,0.00020046763566466006,1.2396029161010788e-07,0.0001975000195670873,0.0002544999879319221,6.599992047995329e-05,0.00011960009578615427,0.00011960009578615427,40,0.0004636000085156411,False,8.286415987498101e-08,
158,5.3579499999218195e-08,3.9772607578414376e-05,5.3579499999218195e-08,0.0001936000189743936,0.0002825999981723726,6.420002318918705e-05,0.00011779999476857483,0.00011779999476857483,40,0.0004880000196862966,True,8.286415987498101e-08,
159,5.3579499999218195e-08,0.00018017648496174355,7.410709155409423e-08,0.00019719998817890882,0.0002564000023994595,6.580000626854599e-05,0.0001196000084746629,0.0001196000084746629,40,0.00046579999616369605,False,5.3579499999218195e-08,
160,4.5294523074423074e-08,0.0004528486820319268,4.5294523074423074e-08,0.00020349997794255614,0.00024819999816827476,6.550006219185889e-05,0.00012639991473406553,0.00012639991473406553,40,0.0004632999771274626,True,5.3579499999218195e-08,
161,4.492721326155713e-08,0.0001312473169054296,4.492721326155713e-08,0.00019240000983700156,0.0002521999995224178,6.51999725960195e-05,0.00011540003470145166,0.00011540003470145166,40,0.0004571000172290951,True,4.5294523074423074e-08,
162,4.306786216572626e-08,0.000472904974799943,4.306786216572626e-08,0.00019439999596215785,0.00025430001551285386,6.560000474564731e-05,0.00011729999096132815,0.00011729999096132815,40,0.0004605000140145421,True,4.492721326155713e-08,
163,3.53249179015864e-08,0.00027062434655556594,3.53249179015864e-08,0.0001891000138130039,0.00024759999359957874,6.330007454380393e-05,0.00011439993977546692,0.00011439993977546692,40,0.00044850000995211303,True,4.306786216572626e-08,
164,3.230965526023047e-08,0.0003546610995550799,3.230965526023047e-08,0.00019359998987056315,0.00025680000544525683,6.579994806088507e-05,0.00011610004003159702,0.00011610004003159702,40,0.0004626000009011477,True,3.53249179015864e-08,
165,2.7501657815741807e-08,0.0003088870127132048,2.7501657815741807e-08,0.00019040002371184528,0.000248699972871691,6.370001938194036e-05,0.00011520000407472253,0.00011520000407472253,40,0.00045149997458793223,True,3.230965526023047e-08,
166,2.7501657815741807e-08,0.00016769013537815925,3.1154178138691904e-08,0.00019199997768737376,0.0002460000105202198,6.350004696287215e-05,0.00011699993046931922,0.00011699993046931922,40,0.0004492000152822584,False,2.7501657815741807e-08,
167,2.7501657815741807e-08,9.768505509449316e-06,3.267880853043974e-08,0.00018850000924430788,0.0002418000076431781,6.299998494796455e-05,0.00011440002708695829,0.00011440002708695829,40,0.00044049997813999653,False,2.7501657815741807e-08,
168,2.7501657815741807e-08,4.9341602712403804e-05,3.704389563239943e-08,0.0001939999929163605,0.0002521999995224178,6.400005077011883e-05,0.00011889997404068708,0.00011889997404068708,40,0.00045689998660236597,False,2.7501657815741807e-08,
169,2.7501657815741807e-08,4.135744128261664e-06,3.3649931051226536e-08,0.00018599999020807445,0.0002415000053588301,6.390002090483904e-05,0.00011129997437819839,0.00011129997437819839,40,0.00043710001045838,False,2.7501657815741807e-08,
170,2.1060149754456073e-08,3.08640321052832e-05,2.1060149754456073e-08,0.0001894999877549708,0.0002392000169493258,6.410005153156817e-05,0.00011459994129836559,0.00011459994129836559,40,0.00043899999582208693,True,2.7501657815741807e-08,
171,2.1060149754456073e-08,3.84065451012177e-06,2.848604510765725e-08,0.0001908999984152615,0.00024690001737326384,6.400002166628838e-05,0.00011519997497089207,0.00011519997497089207,40,0.00044930001604370773,False,2.1060149754456073e-08,
172,2.1060149754456073e-08,9.530475689502134e-06,2.6833457594019123e-08,0.0001998000079765916,0.00024349999148398638,6.449990905821323e-05,0.00012420010170899332,0.00012420010170899332,40,0.00045419999514706433,False,2.1060149754456073e-08,
173,2.1060149754456073e-08,3.327355739430201e-06,2.2900222769418185e-08,0.00018679999629966915,0.00024240001221187413,6.159994518384337e-05,0.00011450005695223808,0.00011450005695223808,40,0.0004393999988678843,False,2.1060149754456073e-08,
174,1.7864655293138715e-08,8.798492639486648e-06,1.7864655293138715e-08,0.00019530000281520188,0.00024360002134926617,6.440002471208572e-05,0.00011979998089373112,0.00011979998089373112,40,0.00044960001832805574,True,2.1060149754456073e-08,
175,1.7864655293138715e-08,6.611095528183853e-06,1.8452785175588902e-08,0.00020219999714754522,0.00026119998074136674,6.769999163225293e-05,0.00012280000373721123,0.00012280000373721123,40,0.0004752999811898917,False,1.7864655293138715e-08,
176,1.7864655293138715e-08,3.559284150223387e-06,1.8683098577877945e-08,0.00020879998919554055,0.00025320000713691115,6.700001540593803e-05,0.00013009997201152146,0.00013009997201152146,40,0.00047339999582618475,False,1.7864655293138715e-08,
177,1.7864655293138715e-08,1.0504857216634505e-05,1.952814137131353e-08,0.00018780000391416252,0.0002548999909777194,6.309992750175297e-05,0.00011380008072592318,0.00011380008072592318,40,0.0004526000120677054,False,1.7864655293138715e-08,
178,1.7098415086236837e-08,7.660963910513043e-06,1.7098415086236837e-08,0.00019200000679120421,0.00024110000231303275,6.300007225945592e-05,0.00011759993503801525,0.00011759993503801525,40,0.00044450000859797,True,1.7864655293138715e-08,
179,1.5816106787026554e-08,1.706093119172648e-05,1.5816106787026554e-08,0.0002072000061161816,0.00032049999572336674,6.920000305399299e-05,0.00012359998072497547,0.00012359998072497547,40,0.0005469000025186688,True,1.7098415086236837e-08,
180,1.5064176429335185e-08,6.329743666747998e-06,1.5064176429335185e-08,0.00020070001482963562,0.00025549999554641545,6.810005288571119e-05,0.00011949994950555265,0.00011949994950555265,40,0.00047160001122392714,True,1.5816106787026554e-08,
181,1.5064176429335185e-08,1.2730946351579813e-05,1.5784775489856696e-08,0.00019600000814534724,0.00025069998810067773,6.550009129568934e-05,0.00011809990974143147,0.00011809990974143147,40,0.00046079998719505966,False,1.5064176429335185e-08,
182,1.2532322954957756e-08,6.710911385850862e-06,1.2532322954957756e-08,0.00019530000281520188,0.0002480999974068254,6.489994120784104e-05,0.00011860005906783044,0.00011860005906783044,40,0.00045540000428445637,True,1.5064176429335185e-08,
183,1.0636598112423246e-08,1.944157022709507e-05,1.0636598112423246e-08,0.00020030001178383827,0.00026450000586919487,6.620003841817379e-05,0.00012109996168874204,0.00012109996168874204,40,0.00047900000936351717,True,1.2532322954957756e-08,
184,1.0636598112423246e-08,7.792827081684783e-06,1.1374772429252258e-08,0.0001967000134754926,0.0002646000066306442,6.5100088249892e-05,0.00011959992116317153,0.00011959992116317153,40,0.00047389999963343143,False,1.0636598112423246e-08,
185,8.767288575688521e-09,5.6597321350803e-06,8.767288575688521e-09,0.00020039998344145715,0.0002572000084910542,6.649998249486089e-05,0.00012200002674944699,0.00012200002674944699,40,0.0004697999975178391,True,1.0636598112423246e-08,0.11734399999841116
